,index,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
2177,17.0,17,51,46.0,40,46,43.7,38,100,92.2,83,12,4.5,0,30.0,30.0,29.9,0.00
2178,18.0,18,50,45.0,39,44,42.6,37,100,91.8,76,7,3.3,0,30.1,30.1,30.0,0.00
2179,19.0,19,50,44.3,38,46,43.0,38,100,95.2,86,10,4.5,0,30.0,30.0,29.9,0.00
2180,20.0,20,58,49.9,39,49,42.6,36,96,77.3,46,14,5.6,0,29.9,29.9,29.8,0.00
2181,21.0,21,59,53.8,52,54,50.6,42,100,89.5,56,25,15.0,6,29.8,29.8,29.7,0.03
2182,22.0,22,57,53.1,51,52,49.4,45,97,87.4,75,35,16.7,8,30.0,29.9,29.7,1.19
2183,23.0,23,57,53.8,51,56,52.2,48,100,94.5,86,30,12.3,0,30.0,29.9,29.8,0.00
2184,24.0,24,56,48.6,42,49,46.2,40,100,91.8,75,6,2.5,0,30.1,30.1,30.0,0.00
2185,25.0,25,59,50.0,43,49,45.3,41,100,84.8,60,7,2.9,0,30.1,30.1,30.0,0.00
2186,26.0,26,57,55.2,50,51,48.9,46,96,79.5,69,22,12.0,0,30.1,30.0,29.9,0.00
2187,27.0,27,57,55.3,54,55,53.8,51,100,94.7,86,23,12.9,8,29.9,29.9,29.8,0.70
2188,28.0,28,60,54.8,52,51,49.6,46,97,82.9,69,17,9.3,0,29.9,29.7,29.4,0.35
2189,29.0,29,53,50.7,48,51,48.5,46,100,92.1,86,21,7.4,0,29.8,29.5,29.3,1.25
2190,30.0,30,52,48.2,43,50,46.0,42,100,92.3,83,26,9.8,0,30.0,29.9,29.8,0.14
2191,1.0,1,51,47.6,41,47,43.4,40,100,85.6,74,21,8.3,0,30.0,29.9,29.8,0.49
2192,2.0,2,49,41.9,37,43,39.0,35,100,90.3,74,8,5.0,0,30.1,30.1,30.0,0.23
2193,3.0,3,54,45.0,37,35,32.2,30,83,62.3,47,9,7.1,3,30.1,30.1,30.0,0.00
2194,4.0,4,56,50.5,46,37,33.7,30,66,52.8,45,12,8.1,5,30.0,29.9,29.9,0.00
2195,5.0,5,57,49.5,42,44,39.1,34,96,68.5,53,10,5.3,0,29.9,29.9,29.9,0.00
2196,6.0,6,54,47.4,39,44,40.6,37,96,78.3,55,7,3.9,0,30.0,29.9,29.9,0.00
2197,7.0,7,55,46.9,38,49,41.9,35,96,83.2,67,14,8.6,0,30.2,30.1,30.0,0.00
2198,8.0,8,58,53.5,50,52,49.5,47,100,86.9,70,14,9.0,0,30.2,30.2,30.1,0.12
2199,9.0,9,57,52.0,49,52,48.4,41,100,88.9,55,23,8.6,0,30.2,30.1,30.1,0.02
2200,10.0,10,53,45.1,39,50,44.1,39,100,96.6,80,8,2.8,0,30.3,30.2,30.2,1.04
2201,11.0,11,53,49.7,42,53,47.8,41,100,93.5,71,20,11.4,3,30.3,30.1,30.1,0.00
2202,12.0,12,52,46.6,38,45,43.0,38,100,88.0,66,9,4.2,0,30.4,30.3,30.3,0.61
2203,13.0,13,53,45.1,36,48,40.2,34,97,83.5,66,13,6.7,0,30.3,30.1,29.9,0.00
2204,14.0,14,60,49.5,43,49,43.5,30,100,82.6,32,45,15.9,0,30.1,29.9,29.7,0.00
2205,15.0,15,55,50.1,42,53,46.0,39,97,86.4,59,21,10.5,3,30.0,29.9,29.8,0.55
2206,16.0,16,58,52.8,49,54,50.8,47,100,92.9,72,31,14.5,0,30.0,29.8,29.6,0.02
2207,17.0,17,55,51.8,46,48,45.2,43,96,78.9,69,29,15.5,5,30.1,30.0,30.0,0.89
2208,18.0,18,56,54.2,52,56,53.4,46,100,97.3,72,35,15.9,6,30.3,30.1,30.0,0.09
2209,19.0,19,58,52.2,46,53,50.2,45,100,93.4,72,17,8.1,0,30.3,30.1,30.0,0.55
2210,20.0,20,54,50.4,41,54,49.8,40,100,98.0,86,29,11.9,0,30.1,30.0,29.9,0.01
2211,21.0,21,51,44.3,38,44,39.8,36,100,85.2,63,10,5.3,0,30.2,30.2,30.1,1.84
2212,22.0,22,52,44.7,36,41,37.0,34,93,75.1,63,17,9.1,5,30.2,30.1,30.1,0.00
2213,23.0,23,54,52.1,48,50,48.4,45,97,87.1,80,20,12.1,7,30.2,30.1,30.1,0.09
2214,24.0,24,55,51.2,44,55,49.8,44,100,95.1,75,25,12.7,0,30.1,29.9,29.8,0.09
2215,25.0,25,53,47.8,42,47,42.3,36,96,81.8,71,17,10.4,5,30.1,30.1,30.0,0.65
2216,26.0,26,49,43.5,38,44,40.8,36,100,90.7,74,8,3.7,0,30.2,30.2,30.1,0.00
2217,27.0,27,52,43.6,36,43,38.3,33,100,82.6,65,15,7.0,0,30.3,30.3,30.2,0.03
2218,28.0,28,53,45.9,39,46,38.3,33,89,75.1,63,16,7.4,0,30.3,30.3,30.3,0.00
2219,29.0,29,53,46.7,37,48,42.1,34,100,84.3,71,13,5.2,0,30.4,30.4,30.3,0.00
2220,30.0,30,52,48.7,43,50,44.5,36,100,86.1,68,22,12.4,7,30.3,30.2,30.2,0.12
2221,31.0,31,51,45.0,38,38,31.7,27,79,60.3,44,17,9.1,3,30.2,30.2,30.2,0.01
2222,1.0,1,51,43.7,38,36,28.5,24,82,56.4,35,9,5.5,0,30.3,30.2,30.2,0.00
2223,2.0,2,52,42.5,36,40,34.6,30,93,74.7,53,7,4.2,0,30.2,30.2,30.1,0.00
2224,3.0,3,51,47.0,39,46,41.8,36,93,82.4,74,16,10.4,0,30.2,30.1,30.0,0.00
2225,4.0,4,54,47.4,41,44,40.0,37,86,76.2,53,15,6.9,0,30.0,29.8,29.6,0.00
2226,5.0,5,57,49.7,44,49,42.9,36,97,78.3,53,33,18.7,0,29.6,29.4,29.2,0.00
2227,6.0,6,48,44.2,39,44,41.8,38,100,91.6,71,23,12.6,0,29.9,29.7,29.6,0.77
2228,7.0,7,51,42.2,0,48,39.6,0,100,86.9,0,9,5.3,0,30.0,29.9,29.8,0.98
2229,8.0,8,61,55.4,50,51,47.7,44,96,76.4,54,33,19.3,5,29.8,29.7,29.6,0.19
2230,9.0,9,55,21.2,0,50,19.3,0,89,33.3,0,31,21.8,12,30.0,29.8,29.6,0.63
2231,10.0,10,58,28.5,0,48,24.4,0,90,40.3,0,17,10.7,0,30.1,30.0,29.9,0.41
2232,11.0,11,61,52.2,47,51,45.0,40,93,77.5,52,10,6.3,0,29.9,29.8,29.7,0.00
2233,12.0,12,58,52.8,48,52,49.6,46,100,89.2,75,9,3.7,0,29.9,29.9,29.8,0.10
2234,13.0,13,62,50.4,45,48,43.7,41,93,79.5,46,8,5.7,0,30.0,29.9,29.9,0.00
2235,14.0,14,62,50.8,43,44,37.5,33,82,62.0,37,8,5.6,0,29.9,29.8,29.7,0.00
2236,15.0,15,55,49.8,46,49,43.1,35,93,78.3,61,12,5.6,0,29.8,29.7,29.6,0.00
2237,16.0,16,57,54.5,50,51,47.0,43,89,76.0,62,36,23.9,12,29.7,29.5,29.4,0.16
2238,17.0,17,53,49.9,46,48,45.9,44,93,86.2,71,41,19.5,6,30.1,29.8,29.4,0.51
2239,18.0,18,56,52.7,49,53,48.2,42,97,84.9,69,30,21.3,9,30.1,30.1,30.0,0.79
2240,19.0,19,56,52.0,49,54,51.8,48,100,99.3,90,21,11.2,0,30.2,30.1,29.9,0.83
2241,20.0,20,51,48.0,44,49,46.7,42,100,95.2,83,20,7.8,0,30.0,29.9,29.8,4.37
2242,21.0,21,51,45.3,42,45,42.8,38,100,91.1,77,15,5.4,0,30.4,30.2,30.0,0.47
2243,22.0,22,52,46.0,42,43,39.1,36,90,77.2,59,8,3.3,0,30.5,30.4,30.4,0.00
2244,23.0,23,52,48.7,45,50,47.7,41,100,96.3,83,10,4.2,0,30.5,30.4,30.4,0.00
2245,24.0,24,57,48.4,42,49,45.7,39,100,91.2,63,9,5.2,0,30.4,30.3,30.2,0.04
2246,25.0,25,57,49.5,42,49,42.1,36,97,77.0,53,9,4.6,0,30.3,30.2,30.2,0.00
2247,26.0,26,68,53.0,44,49,41.2,34,93,67.2,39,16,5.9,0,30.3,30.2,30.2,0.00
2248,27.0,27,60,50.7,44,49,44.0,38,100,78.8,53,8,4.9,0,30.2,30.1,30.1,0.00
2249,28.0,28,58,50.0,46,51,49.0,46,100,96.5,75,13,4.5,0,30.1,30.0,29.9,0.00
2250,29.0,29,50,47.7,43,50,47.4,43,100,98.9,93,9,3.2,0,30.0,30.0,29.9,0.00
2251,30.0,30,57,48.3,43,48,45.1,42,100,89.8,57,8,2.5,0,29.9,29.9,29.8,0.00
2252,31.0,31,55,49.0,39,51,46.3,38,100,90.6,77,13,7.7,0,29.9,29.8,29.8,0.00
2253,1.0,1,54,52.1,50,52,50.2,48,100,93.2,86,23,9.7,0,29.8,29.6,29.5,0.02
2254,2.0,2,55,52.0,49,50,47.9,45,100,86.0,72,10,5.4,0,29.5,29.4,29.4,0.73
2255,3.0,3,51,47.5,42,49,43.9,38,100,87.9,71,16,8.0,0,29.5,29.5,29.4,0.08
2256,4.0,4,42,36.8,32,39,34.7,31,100,92.5,83,16,6.9,0,29.7,29.5,29.4,0.50
2257,5.0,5,45,38.5,32,38,33.6,28,96,83.3,65,8,5.2,0,30.0,29.9,29.7,0.30
2258,6.0,6,48,40.6,38,41,38.1,37,97,91.7,68,9,5.1,3,30.2,30.1,30.0,0.21
2259,,,,,,,,,,,,,,,,,,
2260,,,,,,,,,,,,,,,,,,
2261,,,,,,,,,,,,,,,,,,
2262,,,,,,,,,,,,,,,,,,
2263,,,,,,,,,,,,,,,,,,
2264,,,,,,,,,,,,,,,,,,
2265,7.0,13,51,48.4,48,50,47.4,46,100,96.4,93,9,5.8,0,29.4,29.4,29.3,0.00
2266,8.0,14,52,48.5,41,51,46.3,37,100,92.6,73,36,19.1,0,29.5,29.2,29.1,1.17
2267,9.0,15,47,44.1,40,42,39.5,37,89,83.9,76,32,20.2,7,29.9,29.7,29.5,1.16
2268,10.0,16,47,43.1,37,41,38.4,36,97,83.6,71,23,9.3,0,30.1,30.0,29.9,0.97
2269,11.0,17,47,40.3,34,39,35.6,29,100,84.5,68,16,5.1,0,30.2,30.1,30.0,0.30
2270,12.0,18,51,41.3,32,40,32.3,29,88,71.2,56,17,7.8,0,30.3,30.3,30.2,0.01
2271,13.0,19,50,42.5,33,44,36.5,27,100,80.4,54,14,6.1,0,30.3,30.2,30.1,0.00
2272,14.0,20,47,42.8,36,43,38.9,35,97,86.3,79,21,7.6,0,30.1,29.9,29.8,0.28
2273,15.0,21,51,42.6,34,39,31.7,27,93,67.2,44,21,9.8,3,30.0,29.9,29.8,0.22
2274,16.0,22,50,43.0,36,39,32.8,27,86,68.3,50,10,6.1,0,30.2,30.1,30.0,0.00
2275,17.0,23,49,47.2,44,48,44.5,37,97,90.8,68,23,15.5,10,30.2,30.2,30.1,0.00
2276,18.0,24,50,48.8,47,49,47.6,46,100,96.0,93,31,24.3,14,30.1,29.9,29.7,1.06
2277,19.0,25,50,45.6,37,50,44.5,37,100,96.2,77,36,16.0,0,29.8,29.6,29.5,3.62
2278,20.0,26,43,41.1,37,42,39.7,35,100,94.9,86,13,5.7,0,29.8,29.6,29.5,1.90
2279,21.0,27,46,42.8,36,44,40.7,35,100,92.4,76,12,4.7,0,30.1,29.8,29.6,0.98
2280,22.0,28,47,43.0,36,41,38.0,34,97,82.8,68,23,11.5,5,30.1,30.1,30.0,0.34
2281,1.0,1,49,44.6,41,43,40.1,37,96,84.7,66,14,8.3,0,30.1,30.0,29.9,0.55
2282,2.0,2,55,48.8,43,47,41.7,37,96,77.1,57,10,6.5,0,29.9,29.8,29.8,0.43
2283,3.0,3,53,46.9,42,46,41.4,38,89,81.4,66,12,6.9,3,30.0,30.0,29.9,0.00
2284,4.0,4,52,45.2,38,41,38.5,36,97,77.8,63,8,4.9,0,30.1,30.1,30.0,0.00
2285,5.0,5,48,44.9,42,44,41.0,38,93,86.3,73,10,5.4,0,30.0,29.8,29.5,0.00
2286,6.0,6,51,46.4,38,51,43.6,34,100,90.5,71,20,12.0,0,29.9,29.6,29.4,0.47
2287,7.0,7,49,42.8,36,39,36.3,34,93,78.8,61,13,7.2,0,30.0,30.0,29.9,0.19
2288,8.0,8,48,41.9,34,37,34.7,33,97,77.0,59,13,5.3,0,30.0,30.0,29.9,0.02
2289,9.0,9,54,46.3,38,42,37.0,32,82,70.5,54,15,8.4,3,29.9,29.8,29.8,0.00
2290,10.0,10,52,45.9,39,44,39.6,35,93,79.2,61,13,6.3,0,30.1,30.0,29.9,0.00
2291,11.0,11,54,47.9,39,47,40.7,33,93,76.9,54,10,5.5,0,30.1,30.1,30.0,0.00
2292,12.0,12,52,46.8,40,45,41.4,36,100,82.4,63,22,10.7,0,30.2,30.0,29.9,0.08
2293,13.0,13,53,44.4,35,42,38.0,33,93,79.1,61,16,7.7,0,30.3,30.3,30.2,0.17
2294,14.0,14,52,46.3,39,45,39.2,31,97,77.3,52,14,6.9,0,30.3,30.3,30.3,0.00
2295,15.0,15,55,46.2,38,47,42.0,35,100,86.2,59,12,4.4,0,30.3,30.2,30.1,0.00
2296,16.0,16,54,47.8,40,48,44.8,37,100,89.5,76,12,6.2,0,30.2,30.1,30.1,0.00
2297,17.0,17,56,47.3,43,49,46.2,42,100,96.2,77,10,5.4,0,30.1,30.0,30.0,0.00
2298,18.0,18,55,45.6,39,49,44.4,38,100,95.9,72,8,3.1,0,30.0,29.9,29.9,0.00
2299,19.0,19,58,49.2,43,50,45.1,41,100,87.2,56,9,3.5,0,29.9,29.8,29.8,0.00
2300,20.0,20,55,51.3,49,50,47.2,42,96,85.8,72,24,10.4,0,30.0,29.9,29.8,0.00
2301,21.0,21,55,50.3,45,48,45.7,43,97,84.8,67,10,6.8,3,30.1,30.1,30.0,0.05
2302,22.0,22,53,50.0,43,52,48.2,40,100,93.4,77,26,12.6,3,30.1,30.0,29.9,0.00
2303,23.0,23,54,49.4,44,49,46.4,42,100,89.7,72,9,4.6,0,30.2,30.1,30.1,0.50
2304,24.0,24,55,48.2,41,47,42.2,37,97,80.6,59,12,5.8,0,30.1,30.1,29.9,0.00
2305,25.0,25,55,48.7,45,47,45.1,42,97,88.1,62,28,12.5,3,30.0,29.9,29.8,0.07
2306,26.0,26,55,47.9,41,44,41.8,40,96,81.0,62,9,6.1,3,30.0,29.9,29.8,0.70
2307,27.0,27,56,50.5,47,50,46.2,38,97,85.7,57,23,15.7,3,29.9,29.8,29.6,0.04
2308,28.0,28,57,50.6,46,47,44.4,41,89,79.4,67,25,18.0,9,30.1,30.1,29.9,0.69
2309,29.0,29,54,49.7,44,50,46.6,43,97,89.3,75,24,11.6,0,30.3,30.3,30.1,0.99
2310,30.0,30,55,48.7,39,48,44.5,38,97,86.2,66,9,5.1,0,30.3,30.3,30.2,0.22
2311,31.0,31,54,50.8,46,49,46.9,44,97,86.6,80,9,3.6,0,30.2,30.1,30.1,0.00
2312,1.0,1,56,52.4,50,54,50.6,48,100,93.5,83,9,4.8,0,30.0,29.9,29.8,0.04
2313,2.0,2,58,52.5,50,54,51.4,49,100,95.9,81,17,8.5,0,29.9,29.8,29.7,0.24
2314,3.0,3,56,52.9,51,53,51.1,49,100,93.9,80,13,7.9,0,30.0,29.9,29.9,0.11
2315,4.0,4,56,53.0,51,52,51.1,50,100,93.6,80,21,9.5,0,29.9,29.9,29.8,0.11
2316,5.0,5,55,52.7,50,52,49.5,45,97,89.1,74,33,16.5,6,29.9,29.8,29.7,0.23
2317,6.0,6,55,53.1,50,54,50.2,45,100,90.0,74,31,18.7,10,29.9,29.9,29.8,0.60
2318,7.0,7,56,55.3,54,55,54.8,54,100,98.3,93,35,25.2,15,30.1,30.0,29.9,0.60
2319,8.0,8,55,53.4,49,55,53.0,46,100,98.8,87,25,13.2,3,30.2,30.1,30.0,3.10
2320,9.0,9,55,50.9,48,48,45.3,43,97,81.6,69,22,13.8,3,30.4,30.3,30.2,1.70
2321,10.0,10,56,49.9,40,49,45.1,39,97,83.8,72,18,10.8,3,30.5,30.4,30.4,0.01
2322,11.0,11,50,49.1,48,48,47.0,46,100,92.5,86,13,7.0,0,30.4,30.2,30.1,0.00
2323,12.0,12,56,50.7,46,51,48.4,45,100,91.9,77,17,8.0,0,30.1,30.1,30.0,0.35
2324,13.0,13,54,49.9,46,49,46.9,45,100,89.8,75,12,3.8,0,30.1,30.0,30.0,0.00
2325,14.0,14,54,49.4,45,50,44.7,39,100,85.1,64,13,5.5,0,30.0,30.0,29.9,0.06
2326,15.0,15,52,48.6,43,50,45.9,39,100,90.5,74,25,12.6,0,29.9,29.7,29.7,0.02
2327,16.0,16,55,50.9,47,51,48.2,46,97,90.5,77,12,6.7,0,30.2,30.0,29.8,0.58
2328,17.0,17,57,51.8,48,51,48.7,46,100,89.5,74,13,4.5,0,30.3,30.2,30.2,0.10
2329,18.0,18,62,53.7,48,55,51.4,47,100,92.6,78,10,5.4,0,30.2,30.1,30.0,0.00
2330,19.0,19,56,54.1,53,54,52.4,51,100,93.8,89,14,7.6,0,30.0,30.0,29.9,0.00
2331,20.0,20,55,52.1,49,51,47.6,44,97,84.7,74,28,20.6,12,30.1,29.9,29.9,0.02
2332,21.0,21,57,50.8,45,48,45.4,42,93,82.4,72,17,9.4,0,30.2,30.2,30.1,0.00
2333,22.0,22,57,50.2,45,51,47.8,42,100,91.6,77,13,5.6,0,30.2,30.2,30.1,0.00
2334,23.0,23,61,53.1,48,53,49.6,46,100,88.4,72,18,8.6,0,30.2,30.1,30.1,0.00
2335,24.0,24,56,51.4,50,51,49.5,48,100,93.4,80,16,7.4,0,30.1,30.1,29.9,0.00
2336,25.0,25,56,50.7,48,50,48.2,46,100,91.3,75,12,5.1,0,30.0,30.0,29.9,0.00
2337,26.0,26,58,50.8,47,48,46.8,44,100,87.2,67,24,8.6,0,30.1,30.0,30.0,0.00
2338,27.0,27,55,50.9,48,45,42.8,39,83,74.3,67,30,21.0,10,30.0,29.9,29.9,0.00
2339,28.0,28,55,50.6,45,44,41.4,38,90,71.2,62,24,15.5,0,29.9,29.8,29.7,0.00
2340,29.0,29,57,49.9,42,43,41.2,39,93,73.2,55,26,14.2,3,29.8,29.8,29.7,0.00
2341,30.0,30,56,50.9,44,44,41.6,39,90,71.4,53,23,13.3,0,29.9,29.9,29.8,0.00
2342,1.0,1,55,49.1,41,47,43.5,39,100,81.5,66,15,6.9,0,30.1,30.0,30.0,0.00
2343,2.0,2,54,47.6,40,44,42.4,39,97,82.9,69,16,8.2,3,30.1,30.1,30.0,0.00
2344,3.0,3,56,50.3,43,48,45.3,41,93,83.3,69,13,6.1,0,30.0,29.9,29.9,0.00
2345,4.0,4,52,49.4,46,50,47.3,44,97,92.4,86,16,6.6,0,29.9,29.9,29.8,0.00
2346,5.0,5,52,50.0,48,48,47.4,46,97,90.8,83,10,6.1,0,29.8,29.8,29.8,0.00
2347,6.0,6,55,51.7,50,49,48.1,47,96,87.5,77,20,10.4,0,29.9,29.8,29.8,0.00
2348,7.0,7,58,53.3,51,51,48.7,47,92,84.3,75,25,9.1,0,30.1,30.0,29.9,0.00
2349,8.0,8,57,53.0,50,49,47.7,46,92,82.3,72,22,13.6,6,30.0,29.9,29.8,0.00
2350,9.0,9,57,51.9,50,51,49.6,49,100,92.0,77,21,7.3,0,29.8,29.7,29.7,0.00
2351,10.0,10,57,39.4,0,51,37.8,0,100,72.4,0,12,5.0,0,29.9,29.8,29.8,0.00
2352,11.0,11,55,50.6,47,51,48.6,47,100,92.7,83,16,8.3,3,30.0,29.9,29.9,0.00
2353,12.0,12,54,51.6,50,48,47.3,45,93,85.4,77,9,3.3,0,30.0,30.0,29.9,0.00
2354,13.0,13,57,53.7,51,49,46.8,45,83,77.5,72,13,6.5,0,30.0,30.0,30.0,0.00
2355,14.0,14,58,54.2,51,54,50.9,47,97,88.8,77,12,6.4,0,30.0,30.0,29.9,0.00
2356,15.0,15,58,54.7,51,56,52.8,50,100,93.4,87,23,6.0,0,29.8,29.6,29.4,0.21
2357,16.0,16,59,52.7,49,52,50.2,46,100,91.4,74,21,7.3,0,29.9,29.6,29.4,0.57
2358,17.0,17,57,53.0,51,52,48.7,45,100,85.9,72,18,10.2,0,30.1,30.0,29.9,0.94
2359,18.0,18,59,53.3,48,52,47.5,43,97,81.1,64,25,12.8,3,29.9,29.7,29.6,0.01
2360,19.0,19,60,52.9,46,51,47.4,42,93,82.2,67,14,6.6,0,29.9,29.7,29.6,0.22
2361,20.0,20,58,52.3,45,51,48.8,43,97,88.4,72,29,16.0,0,29.9,29.8,29.7,0.00
2362,21.0,21,57,53.1,50,55,51.5,49,100,94.5,89,23,11.3,3,29.8,29.7,29.7,0.71
2363,22.0,22,59,51.8,47,53,49.4,46,100,91.7,78,28,11.3,0,29.9,29.9,29.9,0.51
2364,23.0,23,58,54.4,52,53,51.4,50,97,90.2,81,29,17.2,10,29.9,29.9,29.8,0.00
2365,24.0,24,59,54.1,50,52,50.3,47,100,87.3,75,28,11.1,0,30.0,30.0,29.9,0.00
2366,25.0,25,56,51.3,49,49,47.4,43,97,86.8,77,25,16.4,9,30.0,29.9,29.8,0.00
2367,26.0,26,57,52.6,48,51,48.5,46,93,86.2,72,18,10.0,0,29.9,29.8,29.7,0.11
2368,27.0,27,57,53.1,50,53,51.0,49,100,92.8,83,13,5.6,0,30.1,30.0,30.0,0.00
2369,28.0,28,59,54.7,52,53,50.8,49,97,87.2,78,13,7.4,0,30.1,30.1,30.0,0.01
2370,29.0,29,57,53.2,51,52,51.3,50,100,93.5,83,14,7.0,0,30.0,29.9,29.9,0.00
2371,30.0,30,59,53.4,50,53,51.0,50,100,92.0,81,20,8.9,0,30.0,29.9,29.9,0.00
2372,31.0,31,59,54.6,52,53,51.4,50,100,89.5,78,20,9.8,0,30.0,29.9,29.8,0.00
2373,1.0,1,60,52.9,0,53,50.1,0,100,88.5,0,22,8.7,0,29.9,29.8,29.7,0.00
2374,2.0,2,57,53.7,51,52,50.8,49,100,90.2,77,17,8.5,3,29.9,29.8,29.8,0.00
2375,3.0,3,61,55.3,52,52,50.0,49,93,82.6,70,17,7.5,0,30.0,30.0,29.9,0.00
2376,4.0,4,62,55.5,51,52,49.3,43,94,80.8,58,14,5.9,0,30.0,30.0,30.0,0.00
2377,5.0,5,60,56.5,51,55,52.1,47,93,85.3,75,13,8.0,0,30.1,30.0,30.0,0.00
2378,6.0,6,60,54.6,51,51,49.2,47,93,82.2,64,18,12.3,7,30.1,30.0,29.9,0.00
2379,7.0,7,60,53.7,46,49,46.2,43,90,76.2,67,23,13.4,0,30.2,30.1,30.1,0.00
2380,8.0,8,60,54.8,49,48,45.5,41,83,71.4,60,22,12.4,0,30.2,30.1,30.1,0.00
2381,9.0,9,75,57.7,48,50,47.2,44,89,70.0,33,16,8.2,0,30.1,30.0,30.0,0.00
2382,10.0,10,67,62.6,59,53,51.2,49,78,66.8,52,12,8.7,6,30.0,30.0,29.9,0.00
2383,11.0,11,81,65.9,52,59,53.7,48,87,67.3,38,9,3.2,0,30.0,29.9,29.9,0.00
2384,12.0,12,77,63.2,55,58,54.6,51,97,75.7,43,12,5.2,0,29.9,29.9,29.9,0.00
2385,13.0,13,59,56.5,54,55,53.2,51,97,89.0,78,20,6.7,0,29.9,29.9,29.9,0.00
2386,14.0,14,59,55.7,54,53,51.7,50,97,86.9,75,22,8.8,0,29.9,29.9,29.9,0.00
2387,15.0,15,56,53.9,52,52,50.8,50,100,89.4,80,14,7.8,0,29.9,29.9,29.9,0.00
2388,16.0,16,62,55.0,52,53,51.1,50,100,87.5,70,24,8.3,0,29.9,29.9,29.9,0.00
2389,17.0,17,63,54.9,51,52,50.4,49,100,85.7,67,22,9.7,0,30.0,29.9,29.9,0.00
2390,18.0,18,62,56.3,51,52,49.2,46,92,77.5,65,22,16.8,12,30.0,30.0,29.9,0.00
2391,19.0,19,60,55.2,51,47,46.1,44,80,71.9,62,26,19.5,10,30.0,30.0,29.9,0.00
2392,20.0,20,59,54.4,50,47,45.0,42,80,70.6,62,29,20.8,14,30.0,30.0,30.0,0.00
2393,21.0,21,59,54.2,50,48,46.0,44,83,74.2,64,29,19.5,12,30.1,30.0,30.0,0.00
2394,22.0,22,59,54.2,50,49,47.2,46,86,77.3,69,24,17.1,9,30.1,30.0,30.0,0.00
2395,23.0,23,59,53.6,50,49,47.6,46,93,80.4,69,21,14.0,6,30.1,30.0,30.0,0.00
2396,24.0,24,58,52.9,48,50,47.8,45,93,83.1,69,15,6.9,0,30.0,29.9,29.9,0.00
2397,25.0,25,59,53.9,47,54,50.6,46,97,88.9,77,8,5.8,0,29.9,29.9,29.9,0.00
2398,26.0,26,58,54.1,49,53,51.5,48,100,91.3,77,24,11.8,0,30.0,29.9,29.9,0.00
2399,27.0,27,59,54.0,49,53,51.7,48,100,92.5,81,10,7.0,0,30.1,30.1,30.0,0.00
2400,28.0,28,60,53.8,45,55,51.6,45,100,92.4,83,8,2.9,0,30.1,30.1,30.1,0.00
2401,29.0,29,62,55.7,51,56,52.6,47,100,89.6,80,12,5.4,0,30.1,30.1,30.1,0.00
2402,30.0,30,61,55.0,51,55,52.8,51,100,92.7,78,9,5.2,0,30.1,30.1,30.0,0.00
2403,1.0,1,63,56.9,53,57,54.2,52,100,91.0,75,10,4.7,0,30.1,30.1,30.1,0.00
2404,2.0,2,63,57.9,51,57,53.7,49,97,86.2,78,15,6.0,0,30.1,30.1,30.0,0.00
2405,3.0,3,63,56.4,50,56,53.0,50,100,88.6,75,16,6.2,0,30.0,30.0,29.9,0.00
2406,4.0,4,61,56.5,53,55,53.3,51,96,89.0,78,13,7.3,0,30.0,30.0,29.9,0.00
2407,5.0,5,62,57.0,52,56,53.8,51,100,89.3,78,13,6.2,0,30.1,30.1,30.0,0.00
2408,6.0,6,62,56.2,50,55,52.5,48,96,87.8,72,12,4.9,0,30.1,30.1,30.0,0.00
2409,7.0,7,61,55.1,50,54,52.5,49,100,91.2,78,20,7.1,0,30.0,29.9,29.9,0.00
2410,8.0,8,61,57.5,54,56,54.4,53,100,90.0,78,9,3.8,0,30.0,29.9,29.9,0.00
2411,9.0,9,62,58.8,56,59,55.5,53,100,88.7,78,12,6.9,0,30.0,30.0,30.0,0.00
2412,10.0,10,67,62.0,59,61,58.5,56,100,88.7,73,14,7.9,0,30.1,30.1,30.0,0.03
2413,11.0,11,63,59.9,56,61,58.6,55,100,95.5,90,9,5.3,0,30.1,30.1,30.0,0.00
2414,12.0,12,63,58.7,56,59,56.6,55,100,93.0,84,12,6.5,0,30.0,30.0,29.9,0.00
2415,13.0,13,64,58.4,56,57,56.4,54,100,93.2,78,12,5.4,0,30.0,29.9,29.9,0.00
2416,14.0,14,63,59.1,55,58,56.4,55,100,90.9,84,12,5.0,0,30.1,30.0,29.9,0.00
2417,15.0,15,66,59.5,55,61,58.0,55,100,95.0,70,8,3.6,0,30.1,30.1,30.0,0.00
2418,16.0,16,65,59.4,55,59,58.0,53,100,95.2,80,12,6.9,0,30.0,30.0,29.9,0.00
2419,17.0,17,66,59.9,52,61,57.9,51,100,93.7,72,10,4.2,0,30.0,30.0,29.9,0.00
2420,18.0,18,64,58.9,52,61,56.2,48,100,91.5,67,21,6.8,0,30.0,29.9,29.8,0.00
2421,19.0,19,62,52.8,47,54,49.6,46,100,89.8,65,18,6.3,0,29.9,29.9,29.8,0.00
2422,20.0,20,60,54.4,46,54,50.8,45,100,87.9,75,18,7.0,0,29.9,29.9,29.9,0.00
